stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
10395,817258,500 W @ 1078 N,N 500 W,40.248628,-111.667296,,,0,
10396,817260,STATE ST @ 1460 N,N STATE ST,40.253929,-111.669909,,,0,
10398,817371,STATE ST @ 1730 N,N STATE ST,40.256915,-111.672676,,,0,
10399,817262,STATE ST @ 1870 N,N STATE ST,40.259491,-111.675071,,,0,
10400,817263,STATE ST @ 1950 N,N STATE ST,40.261527,-111.676955,,,0,
10401,817264,STATE ST @ 1851 S,S STATE ST,40.264135,-111.679381,,,0,
10402,817265,STATE ST @ 1697 S,S STATE ST,40.266284,-111.681193,,,0,
10403,817266,STATE ST @ 1587 S,S STATE ST,40.268211,-111.682119,,,0,
10405,817268,STATE ST @ 1365 S,S STATE ST,40.272031,-111.683803,,,0,
10412,816119,CAMPUS DR @ 900 S,S CAMPUS DR,40.280882,-111.715671,,,0,
10423,812176,1200 W @ 1320 N,N 1200 W,40.321218,-111.724685,,,0,
10424,812177,1200 W @ 1448 N,N 1200 W,40.323299,-111.724742,,,0,
10431,805093,MAIN ST @ 101 W,W MAIN ST,40.376731,-111.801485,,,0,
10432,805064,STATE ST @ 320 E,E STATE ST,40.374918,-111.790216,,,0,
10433,806017,STATE ST @ 406 E,E STATE ST,40.374313,-111.787532,,,0,
10434,806021,STATE ST @ 562 E,E STATE ST,40.373511,-111.784127,,,0,
10435,806108,STATE ST @ 750 E,E STATE ST,40.371956,-111.777753,,,0,
10436,806023,STATE ST @ 930 E,E STATE ST,40.370835,-111.772668,,,0,
10437,806024,STATE RD @ 1909 W,W STATE RD,40.369776,-111.767986,,,0,
10438,806026,CENTER ST @ 585 W,W CENTER ST,40.365621,-111.749442,,,0,
10439,806027,CENTER ST @ 381 W,W CENTER ST,40.365068,-111.746951,,,0,
10440,806028,CENTER ST @ 195 W,W CENTER ST,40.364424,-111.744112,,,0,
10441,806029,CENTER ST @ 125 W,W CENTER ST,40.364054,-111.742529,,,0,
10442,807037,STATE RD @ 100 E,E STATE RD,40.357792,-111.738969,,,0,
10444,807040,STATE ST @ 765 N,N STATE ST,40.351506,-111.731487,,,0,
10445,807044,STATE ST @ 611 N,N STATE ST,40.349995,-111.729693,,,0,
10446,807042,STATE ST @ 521 N,N STATE ST,40.346674,-111.725723,,,0,
10447,807045,STATE ST @ 375 N,N STATE ST,40.344308,-111.722934,,,0,
10450,812026,STATE ST @ 120 S,S STATE ST,40.335499,-111.715161,,,0,
10451,812028,STATE ST @ 1801 N,N STATE ST,40.330345,-111.710965,,,0,
10453,812031,STATE ST @ 1369 N,N STATE ST,40.322359,-111.706279,,,0,
10454,812033,STATE ST @ 1001 N,N STATE ST,40.315717,-111.703344,,,0,
10457,812038,STATE ST @ 597 N,N STATE ST,40.308171,-111.700029,,,0,
10460,812043,STATE ST @ 115 N,N STATE ST,40.299145,-111.696076,,,0,
10461,812045,STATE ST @ 234 S,S STATE ST,40.292689,-111.693247,,,0,
10462,816058,STATE ST @ 610 S,S STATE ST,40.286145,-111.690362,,,0,
10467,817247,STATE ST @ 1695 N,N STATE ST,40.255935,-111.672189,,,0,
10468,817248,STATE ST @ 1335 N,N STATE ST,40.253236,-111.669681,,,0,
10469,817250,500 W @ 1055 N,N 500 W,40.248096,-111.667561,,,0,
10470,817251,500 W @ 931 N,N 500 W,40.246139,-111.667566,,,0,
10471,817252,500 W @ 781 N,N 500 W,40.244091,-111.667576,,,0,
10472,820228,500 W @ 475 N,N 500 W,40.240057,-111.667565,,,0,
10474,820230,500 W @ 295 N,N 500 W,40.237572,-111.667582,,,0,
10476,820187,100 N @ 95 W,W 100 N,40.235061,-111.660231,,,0,
10477,816106,1200 S @ 430 W,W 1200 S,40.275257,-111.705712,,,0,
10481,816050,UNIVERSITY PKWY @ 304 E,E UNIVERSITY PKWY,40.273269,-111.688561,,,0,
10482,817358,750 E @ 1145 S,S 750 E,40.27622,-111.676958,,,0,
10484,816048,UNIVERSITY PKWY @ 50 E,E UNIVERSITY PKWY,40.273341,-111.694267,,,0,
10485,817128,550 W @ 1821 N,N 550 W,40.258955,-111.668021,,,0,
10506,820088,UNIVERSITY AVE @ 20 S,S UNIVERSITY AVE,40.233339,-111.658841,,,0,
10507,820089,UNIVERSITY AVE @ 110 S,S UNIVERSITY AVE,40.232092,-111.658851,,,0,
10508,820090,UNIVERSITY AVE @ 320 S,S UNIVERSITY AVE,40.229199,-111.658871,,,0,
10509,820092,UNIVERSITY AVE @ 992 S,S UNIVERSITY AVE,40.220547,-111.659259,,,0,
10511,820080,UNIVERSITY AVE @ 885 S,S UNIVERSITY AVE,40.222182,-111.658569,,,0,
10512,820081,UNIVERSITY AVE @ 455 S,S UNIVERSITY AVE,40.227701,-111.658502,,,0,
10513,820082,UNIVERSITY AVE @ 285 S,S UNIVERSITY AVE,40.230237,-111.658558,,,0,
10521,817138,800 E @ 905 S,S 800 E,40.280361,-111.676209,,,0,
10536,817243,STATE ST @ 1738 S,S STATE ST,40.265456,-111.680977,,,0,
10537,817244,STATE ST @ 1900 S,S STATE ST,40.263502,-111.679194,,,0,
10538,817245,STATE ST @ 1951 N,N STATE ST,40.260974,-111.676851,,,0,
10553,817105,550 W @ 1836 N,N 550 W,40.258985,-111.667854,,,0,
10554,817365,550 W @ 2100 N,N 550 W,40.261752,-111.667933,,,0,
10556,817090,UNIVERSITY PKWY @ 303 E,E UNIVERSITY PKWY,40.273581,-111.688307,,,0,
10558,816111,UNIVERSITY PKWY @ 40 W,W UNIVERSITY PKWY,40.273673,-111.695962,,,0,
10559,816062,UNIVERSITY PKWY @ 140 W,W UNIVERSITY PKWY,40.273688,-111.698657,,,0,
10568,802004,STATE ST @ 465 W,W STATE ST,40.401906,-111.854932,,,0,
10570,817369,UNIVERSITY AVE @ 1021 N,N UNIVERSITY AVE,40.246963,-111.658841,,,0,
10571,830059,UNIVERSITY AVE @ 691 N,N UNIVERSITY AVE,40.242568,-111.658841,,,0,
10572,816047,UNIVERSITY PKWY @ 145 W,W UNIVERSITY PKWY,40.273396,-111.698401,,,0,
10574,817091,UNIVERSITY AVE @ 510 N,N UNIVERSITY AVE,40.240738,-111.658514,,,0,
10575,817307,UNIVERSITY AVE @ 716 N,N UNIVERSITY AVE,40.243618,-111.658492,,,0,
10584,825109,CENTER ST @ 46 E,E CENTER ST,40.109677,-111.653882,,,0,
10585,825110,CENTER ST @ 370 E,E CENTER ST,40.109661,-111.648412,,,0,
10586,825072,800 E @ 710 N,N 800 E,40.118935,-111.640486,,,0,
10587,825021,800 E @ 713 N,N 800 E,40.118972,-111.640718,,,0,
10588,825111,CENTER ST @ 369 E,E CENTER ST,40.109922,-111.648322,,,0,
10589,825112,CENTER ST @ 39 E,E CENTER ST,40.109945,-111.652522,,,0,
10592,802016,STATE ST @ 480 W,W STATE ST,40.402341,-111.855048,,,0,
10594,806022,STATE ST @ 720 E,E STATE ST,40.372601,-111.780428,,,0,
10595,806025,STATE RD @ 1291 W,W STATE RD,40.367761,-111.759155,,,0,
10596,807038,STATE RD @ 312 E,E STATE RD,40.355186,-111.735876,,,0,
10601,817272,STATE ST @ 785 S,S STATE ST,40.282931,-111.688591,,,0,
10603,816052,STATE ST @ 575 S,S STATE ST,40.286415,-111.690121,,,0,
10604,816054,STATE ST @ 371 S,S STATE ST,40.290195,-111.691787,,,0,
10606,816140,STATE ST @ 183 S,S STATE ST,40.293752,-111.693351,,,0,
10607,812003,STATE ST @ 44 N,N STATE ST,40.298061,-111.695209,,,0,
10609,812005,STATE ST @ 220 N,N STATE ST,40.301166,-111.696595,,,0,
10612,812009,STATE ST @ 602 N,N STATE ST,40.308702,-111.699885,,,0,
10615,812015,STATE ST @ 1370 N,N STATE ST,40.322528,-111.705961,,,0,
10617,812016,STATE ST @ 1660 N,N STATE ST,40.327121,-111.708004,,,0,
10618,812017,STATE ST @ 1820 N,N STATE ST,40.330594,-111.710714,,,0,
10619,812019,STATE ST @ 115 S,S STATE ST,40.335535,-111.714771,,,0,
10622,812022,STATE ST @ 350 N,N STATE ST,40.343491,-111.721451,,,0,
10623,807001,STATE ST @ 410 N,N STATE ST,40.345082,-111.723315,,,0,
10625,807003,STATE RD @ 915 S,S STATE RD,40.352769,-111.732491,,,0,
10626,807004,STATE RD @ 789 S,S STATE RD,40.354281,-111.734307,,,0,
10627,807005,STATE RD @ 667 S,S STATE RD,40.356342,-111.736731,,,0,
10628,806105,MAIN ST @ 49 S,S MAIN ST,40.363217,-111.740671,,,0,
10629,806007,CENTER ST @ 50 W,W CENTER ST,40.364083,-111.741552,,,0,
10630,806008,CENTER ST @ 204 W,W CENTER ST,40.364719,-111.744503,,,0,
10632,817246,STATE ST @ 1825 N,N STATE ST,40.258645,-111.674691,,,0,
10648,816085,1200 W @ 430 S,S 1200 W,40.289011,-111.724312,,,0,
10649,816086,1200 W @ 600 S,S 1200 W,40.286441,-111.724254,,,0,
10651,816122,CAMPUS DR @ 750 W,W CAMPUS DR,40.280014,-111.713851,,,0,
10659,816127,800 S @ 334 E,E 800 S,40.282354,-111.687443,,,0,
10663,817095,800 E @ 860 S,S 800 E,40.281198,-111.676466,,,0,
10664,817097,800 E @ 1020 S,S 800 E,40.278207,-111.676426,,,0,
10666,820244,900 E @ 390 S,S 900 E,40.228604,-111.642825,,,0,
10667,820245,900 E @ 534 S,S 900 E,40.226499,-111.642764,,,0,
10681,820024,300 S @ 105 E,E 300 S,40.229763,-111.656716,,,0,
10696,820011,300 S @ 100 E,E 300 S,40.229621,-111.657061,,,0,
10698,820014,300 S @ 398 E,E 300 S,40.229596,-111.651896,,,0,
10700,820016,300 S @ 598 E,E 300 S,40.229588,-111.648454,,,0,
10733,817039,2230 N @ 120 E,E 2230 N,40.263323,-111.657981,,,0,
10734,817040,2230 N @ 180 E,E 2230 N,40.263332,-111.655201,,,0,
10735,817041,2200 N @ 300 E,E 2200 N,40.263151,-111.653157,,,0,
10736,817042,2200 N @ 650 E,E 2200 N,40.263042,-111.648197,,,0,
10737,817043,TEMPLE DR @ 800 E,E TEMPLE DR,40.262849,-111.645051,,,0,
10738,817044,TEMPLE HILL DR @ 2185 N,N TEMPLE HILL DR,40.263979,-111.642491,,,0,
10740,817047,900 E @ 1859 N,N 900 E,40.259491,-111.643455,,,0,
10754,820242,900 E @ 80 S,S 900 E,40.232478,-111.643159,,,0,
10757,820021,300 S @ 395 E,E 300 S,40.229759,-111.652018,,,0,
10767,817031,1460 N @ 1510 W,W 1460 N,40.253521,-111.685714,,,0,
10769,816019,1460 N @ 1870 W,W 1460 N,40.253524,-111.690692,,,0,
10770,816020,1460 N @ 2080 W,W 1460 N,40.253513,-111.694265,,,0,
10771,816022,2100 W @ 1680 N,N 2100 W,40.256588,-111.694699,,,0,
10773,816025,MAIN ST @ 1835 S,S MAIN ST,40.263688,-111.694837,,,0,
10774,816027,MAIN ST @ 1585 S,S MAIN ST,40.268272,-111.694951,,,0,
10775,816028,MAIN ST @ 1449 S,S MAIN ST,40.270529,-111.695002,,,0,
10776,816029,MAIN ST @ 1385 S,S MAIN ST,40.272187,-111.694999,,,0,
10777,816128,1435 S @ 429 W,W 1435 S,40.271524,-111.705613,,,0,
10778,816129,1435 S @ 525 W,W 1435 S,40.270781,-111.708341,,,0,
10779,816130,1435 S @ 650 W,W 1435 S,40.270881,-111.711011,,,0,
10780,816131,SANDHILL RD @ 1355 S,S SANDHILL RD,40.272753,-111.712107,,,0,
10781,816132,1435 S @ 626 W,W 1435 S,40.270762,-111.711082,,,0,
10782,816133,1435 S @ 526 W,W 1435 S,40.270702,-111.708447,,,0,
10783,816134,1435 S @ 420 W,W 1435 S,40.271541,-111.705238,,,0,
10784,816008,MAIN ST @ 1325 S,S MAIN ST,40.272877,-111.695256,,,0,
10785,816009,MAIN ST @ 1474 S,S MAIN ST,40.270568,-111.695179,,,0,
10786,816010,MAIN ST @ 1628 S,S MAIN ST,40.267391,-111.695111,,,0,
10787,816011,MAIN ST @ 1836 S,S MAIN ST,40.263566,-111.695057,,,0,
10788,816013,2100 W @ 1699 N,N 2100 W,40.257156,-111.694884,,,0,
10789,816014,2100 W @ 1601 N,N 2100 W,40.255559,-111.694854,,,0,
10790,816015,1460 N @ 2043 W,W 1460 N,40.253385,-111.694141,,,0,
10791,816016,1460 N @ 1899 W,W 1460 N,40.253399,-111.691008,,,0,
10812,820249,900 E @ 285 S,S 900 E,40.230052,-111.642656,,,0,
10813,820250,900 E @ 155 S,S 900 E,40.231983,-111.642779,,,0,
10819,817049,UNIVERSITY PKWY @ 701 E,E UNIVERSITY PKWY,40.256751,-111.645651,,,0,
10821,817066,UNIVERSITY PKWY @ 610 E,E UNIVERSITY PKWY,40.256232,-111.648052,,,0,
10822,817074,900 E @ 1680 N,N 900 E,40.257161,-111.643162,,,0,
10823,817075,TEMPLE VIEW DR @ 950 E,E TEMPLE VIEW DR,40.260023,-111.643063,,,0,
10825,817078,TEMPLE DR @ 925 E,E TEMPLE DR,40.264224,-111.643071,,,0,
10826,817079,TEMPLE DR @ 801 E,E TEMPLE DR,40.263111,-111.644931,,,0,
10827,817080,2200 N @ 615 E,E 2200 N,40.263171,-111.647831,,,0,
10828,817081,2200 N @ 275 E,E 2200 N,40.263343,-111.653362,,,0,
10829,817082,2230 N @ 201 E,E 2230 N,40.263456,-111.654979,,,0,
10832,817086,2230 N @ 388 W,W 2230 N,40.263621,-111.664815,,,0,
10846,820251,900 E @ 44 N,N 900 E,40.234144,-111.64309,,,0,
10847,820252,900 E @ 190 N,N 900 E,40.236356,-111.643054,,,0,
10848,820253,900 E @ 320 N,N 900 E,40.237668,-111.643051,,,0,
10849,817058,900 E @ 470 N,N 900 E,40.240159,-111.643037,,,0,
10854,817057,900 E @ 445 N,N 900 E,40.239768,-111.643301,,,0,
10855,820239,900 E @ 325 N,N 900 E,40.237914,-111.643319,,,0,
10856,820240,900 E @ 175 N,N 900 E,40.236115,-111.643308,,,0,
10857,820241,900 E @ 35 N,N 900 E,40.234431,-111.643338,,,0,
10858,817139,800 E @ 775 S,S 800 E,40.282989,-111.676181,,,0,
10859,817140,800 E @ 621 S,S 800 E,40.285444,-111.676138,,,0,
10860,817141,800 E @ 525 S,S 800 E,40.287394,-111.676164,,,0,
10880,812188,1600 N @ 84 W,W 1600 N,40.326703,-111.698012,,,0,
10881,812189,1600 N @ 278 W,W 1600 N,40.326648,-111.703291,,,0,
10882,812190,1600 N @ 460 W,W 1600 N,40.326642,-111.706761,,,0,
10884,802021,1600 N @ 260 W,W 1600 N,40.326461,-111.720918,,,0,
10885,812192,1600 N @ 1035 W,W 1600 N,40.326319,-111.720571,,,0,
10886,812193,1600 N @ 755 W,W 1600 N,40.326372,-111.714116,,,0,
10887,812194,1600 N @ 525 W,W 1600 N,40.326413,-111.709896,,,0,
10888,812195,1600 N @ 277 W,W 1600 N,40.326507,-111.702969,,,0,
10889,812196,1600 N @ 97 W,W 1600 N,40.326548,-111.698605,,,0,
10910,821017,STATE ST @ 1444 S,S STATE ST,40.214259,-111.635134,,,0,
10911,823053,MAIN ST @ 865 N,N MAIN ST,40.179014,-111.610789,,,0,
10912,823054,MAIN ST @ 595 N,N MAIN ST,40.175146,-111.610789,,,0,
10913,823076,400 N @ 40 E,E 400 N,40.172174,-111.610226,,,0,
10914,823103,400 N @ 110 E,E 400 N,40.172164,-111.608365,,,0,
10915,823077,400 N @ 220 E,E 400 N,40.172173,-111.606597,,,0,
10916,823078,400 N @ 340 E,E 400 N,40.172156,-111.603695,,,0,
10918,823080,400 E @ 245 N,N 400 E,40.170054,-111.603424,,,0,
10920,823104,400 E @ 20 S,S 400 E,40.166215,-111.603446,,,0,
10921,823105,400 E @ 212 S,S 400 E,40.163616,-111.603467,,,0,
10922,823106,400 E @ 390 S,S 400 E,40.161596,-111.603498,,,0,
10923,823039,400 S @ 195 E,E 400 S,40.161193,-111.607361,,,0,
10925,825022,800 E @ 595 N,N 800 E,40.117214,-111.640731,,,0,
10926,825023,800 E @ 455 N,N 800 E,40.115551,-111.640742,,,0,
10927,825113,800 E @ 185 N,N 800 E,40.112192,-111.640771,,,0,
10928,825114,CENTER ST @ 745 E,E CENTER ST,40.110037,-111.640778,,,0,
10929,825115,CENTER ST @ 621 E,E CENTER ST,40.109899,-111.643884,,,0,
10930,825052,MAIN ST @ 140 S,S MAIN ST,40.107931,-111.654991,,,0,
10931,825053,MAIN ST @ 210 S,S MAIN ST,40.107003,-111.655002,,,0,
10932,825105,MAIN ST @ 320 S,S MAIN ST,40.105625,-111.654999,,,0,
10933,825106,MAIN ST @ 484 S,S MAIN ST,40.102871,-111.655361,,,0,
10934,830016,HIGHWAY 198 @ 385 N,N HIGHWAY 198,40.060358,-111.668968,,,0,
10936,830021,HIGHWAY 198 @ 502 W,W HIGHWAY 198,40.051231,-111.683271,,,0,
10937,829025,100 N @ 985 E,E 100 N,40.044657,-111.716439,,,0,
10938,829026,100 N @ 875 E,E 100 N,40.044612,-111.718526,,,0,
10939,829027,100 N @ 601 E,E 100 N,40.044592,-111.723004,,,0,
10941,829029,100 N @ 395 E,E 100 N,40.044601,-111.727771,,,0,
10942,829030,100 N @ 185 E,E 100 N,40.044629,-111.729881,,,0,
10943,829031,100 N @ 30 W,W 100 N,40.044643,-111.732797,,,0,
10945,829038,100 W @ 420 S,S 100 W,40.037951,-111.733954,,,0,
10946,829040,100 W @ 680 S,S 100 W,40.033779,-111.734094,,,0,
10948,829003,100 W @ 685 S,S 100 W,40.033569,-111.733944,,,0,
10949,829005,100 W @ 397 S,S 100 W,40.038492,-111.733776,,,0,
10950,829042,100 W @ 151 S,S 100 W,40.041986,-111.733751,,,0,
10951,829011,100 N @ 40 E,E 100 N,40.044466,-111.731728,,,0,
10952,829012,100 N @ 190 E,E 100 N,40.044461,-111.730137,,,0,
10953,829013,100 N @ 444 E,E 100 N,40.044438,-111.726836,,,0,
10954,829014,100 N @ 520 E,E 100 N,40.044427,-111.725099,,,0,
10955,829015,100 N @ 640 E,E 100 N,40.044422,-111.722882,,,0,
10956,829017,100 N @ 890 E,E 100 N,40.044394,-111.718049,,,0,
10957,829018,100 N @ 1020 E,E 100 N,40.044472,-111.715635,,,0,
10958,830001,HIGHWAY 198 @ 499 W,W HIGHWAY 198,40.051248,-111.682906,,,0,
10959,830007,HIGHWAY 198 @ 380 N,N HIGHWAY 198,40.059879,-111.668882,,,0,
10960,825003,MAIN ST @ 475 S,S MAIN ST,40.103215,-111.655034,,,0,
10961,825004,MAIN ST @ 295 S,S MAIN ST,40.106141,-111.654663,,,0,
10962,825005,MAIN ST @ 195 S,S MAIN ST,40.107377,-111.654653,,,0,
10963,825006,MAIN ST @ 95 S,S MAIN ST,40.108633,-111.654651,,,0,
10964,825116,CENTER ST @ 630 E,E CENTER ST,40.109635,-111.643686,,,0,
10965,825117,800 E @ 30 N,N 800 E,40.110337,-111.640636,,,0,
10966,825118,800 E @ 190 N,N 800 E,40.112242,-111.640574,,,0,
10967,825070,800 E @ 450 N,N 800 E,40.115581,-111.640528,,,0,
10969,823065,400 S @ 210 E,E 400 S,40.161007,-111.606721,,,0,
10970,823107,400 S @ 350 E,E 400 S,40.160997,-111.604446,,,0,
10971,823108,400 E @ 175 S,S 400 E,40.164194,-111.603287,,,0,
10972,823109,400 E @ 26 N,N 400 E,40.167031,-111.603268,,,0,
10974,823095,400 E @ 210 N,N 400 E,40.169694,-111.603229,,,0,
10976,823097,400 N @ 351 E,E 400 N,40.172297,-111.604318,,,0,
10977,823098,400 N @ 221 E,E 400 N,40.172312,-111.606588,,,0,
10978,823099,400 N @ 101 E,E 400 N,40.172331,-111.608808,,,0,
10979,823048,MAIN ST @ 420 N,N MAIN ST,40.172601,-111.610427,,,0,
10980,823049,MAIN ST @ 670 N,N MAIN ST,40.175851,-111.610434,,,0,
10981,823090,MAIN ST @ 900 N,N MAIN ST,40.178759,-111.610451,,,0,
10982,821001,STATE ST @ 2301 S,S STATE ST,40.202209,-111.622071,,,0,
10983,821007,STATE ST @ 1449 S,S STATE ST,40.214311,-111.634798,,,0,
10984,813089,800 E @ 775 N,N 800 E,40.311304,-111.676781,,,0,
11001,805060,MAIN ST @ 1 W,W MAIN ST,40.376716,-111.798945,,,0,
11006,817129,1720 N @ 592 W,W 1720 N,40.25703,-111.668942,,,0,
11010,805005,MAIN ST @ 208 W,W MAIN ST,40.376944,-111.804204,,,0,
11042,611005,400 E @ 2698 N,N 400 E,41.308337,-111.968591,,,0,
11044,610048,US HWY 89 @ 2710 N,N US HWY 89,41.307319,-112.005824,,,0,
11045,610049,US HWY 89 @ 3950 N,N US HWY 89,41.335238,-112.027048,,,0,
11061,615035,1200 W @ 198 S,S 1200 W,41.259802,-112.009001,,,0,
11062,615062,1200 W @ 726 S    (OGDEN),S 1200 W,41.250967,-112.009632,,,0,
11063,622008,12TH ST @ 1151 W,W 12TH ST,41.244485,-112.006265,,,0,
11064,622010,12TH ST @ 955 W    (OGDEN),W 12TH ST,41.244449,-112.002262,,,0,
11075,610058,1500 W @ 2437 N,N 1500 W,41.302028,-112.015334,,,0,
11076,615032,1500 W @ 2249 N,N 1500 W,41.298396,-112.013794,,,0,
11077,615033,1500 W @ 2151 N,N 1500 W,41.296327,-112.012513,,,0,
11078,615053,1500 W @ 1973 N,N 1500 W,41.294126,-112.011164,,,0,
11126,610044,US HWY 89 @ 3985 N,N US HWY 89,41.334258,-112.026657,,,0,
11128,610046,US HWY 89 @ 2491 N,N US HWY 89,41.301435,-112.000893,,,0,
11130,629115,4700 S @ 97 E,E 4700 S,41.177649,-111.977865,,,0,
11131,629116,4700 S @ 235 E,E 4700 S,41.177576,-111.975528,,,0,
11156,623065,WALL AVE @ 3969 S,S WALL AVE,41.193599,-111.979653,,,0,
11158,629003,RIVERDALE RD @ 4191 S,S RIVERDALE RD,41.187441,-111.984764,,,0,
11162,628136,4400 S @ 1198 W,W 4400 S,41.182837,-112.009306,,,0,
11165,628138,4400 S @ 1698 W,W 4400 S,41.183552,-112.020571,,,0,
11166,628139,4400 S @ 1826 W,W 4400 S,41.183532,-112.024179,,,0,
11167,628141,1900 W @ 4589 S,S 1900 W,41.179811,-112.026098,,,0,
11168,628142,1900 W @ 4699 S,S 1900 W,41.178071,-112.026123,,,0,
11187,623054,WALL AVE @ 2110 S,S WALL AVE,41.228696,-111.978551,,,0,
11188,623198,WALL AVE @ 1530 S,S WALL AVE,41.239881,-111.978305,,,0,
11190,623300,WALL AVE @ 1180 S,S WALL AVE,41.24521,-111.978057,,,0,
11191,623315,WALL AVE @ 934 S,S WALL AVE,41.247339,-111.978015,,,0,
11194,623201,WALL AVE @ 1435 S,S WALL AVE,41.240691,-111.978569,,,0,
11198,623319,22ND ST @ 299 E,E 22ND ST,41.226902,-111.973449,,,0,
11200,623320,36TH ST @ 130 E,E 36TH ST,41.198019,-111.978059,,,0,
11210,629112,300 W @ 4802 S,S 300 W,41.175956,-111.982892,,,0,
11213,622046,24TH ST @ 776 W,W 24TH ST,41.223166,-111.997609,,,0,
11214,622016,PENNSYLVANIA AVE @ 1120 W,W PENNSYLVANIA AVE,41.220159,-112.004332,,,0,
11215,622017,MIDLAND DR @ 2559 S,S MIDLAND DR,41.218573,-112.007049,,,0,
11216,622018,MIDLAND DR @ 2741 S,S MIDLAND DR,41.215954,-112.010289,,,0,
11217,622019,MIDLAND DR @ 2799 S,S MIDLAND DR,41.214206,-112.012461,,,0,
11219,622033,PENNSYLVANIA AVE @ 2820 S,S PENNSYLVANIA AVE,41.213861,-112.006386,,,0,
11220,622035,PENNSYLVANIA AVE @ 2746 S,S PENNSYLVANIA AVE,41.215727,-112.006401,,,0,
11221,622036,PENNSYLVANIA AVE @ 2680 S,S PENNSYLVANIA AVE,41.217635,-112.006347,,,0,
11223,622039,24TH ST @ 767 W,W 24TH ST,41.222996,-111.996889,,,0,
11224,623205,24TH ST @ 567 W,W  24TH ST,41.222938,-111.992104,,,0,
11225,615025,1200 W @ 1002 S,S 1200 W,41.247921,-112.009469,,,0,
11226,615027,1200 W @ 700 S,S 1200 W,41.251667,-112.009515,,,0,
11227,615028,1200 W @ 200 S,S 1200 W,41.259477,-112.008893,,,0,
11233,623204,24TH ST @ 562 W,W 24TH ST,41.223101,-111.991983,,,0,
11234,623305,WASHINGTON BLVD @ 2392 S,S WASHINGTON BLVD,41.223196,-111.970245,,,0,
11236,623069,12TH ST @ 184 W    (OGDEN),W 12TH ST,41.244388,-111.980861,,,0,
11237,623071,12TH ST @ 300 W    (OGDEN),W 12TH ST,41.244425,-111.984061,,,0,
11238,623070,12TH ST @ 460 W    (OGDEN),W 12TH ST,41.244481,-111.988091,,,0,
11239,623307,12TH ST @ 760 W   (OGDEN),W 12TH ST,41.244565,-111.995214,,,0,
11246,628169,1900 W @ 5645 S   (ROY),S 1900 W,41.160838,-112.026199,,,0,
11260,627062,3500 W @ 5938 S     (ROY),S 3500 W,41.156294,-112.064313,,,0,
11285,622014,24TH ST @ 684 W,W 24TH ST,41.223141,-111.995726,,,0,
11286,622022,2550 S @ 1213 W,W 2550 S,41.219471,-112.008094,,,0,
11287,622023,PENNSYLVANIA AVE @ 2665 S,S PENNSYLVANIA AVE,41.218659,-112.006051,,,0,
11288,622024,PENNSYLVANIA AVE @ 2727 S,S PENNSYLVANIA AVE,41.217124,-112.006671,,,0,
11289,622025,PENNSYLVANIA AVE @ 2845 S,S PENNSYLVANIA AVE,41.213878,-112.006571,,,0,
11290,622026,PENNSYLVANIA AVE @ 3100 S,S PENNSYLVANIA AVE,41.207028,-112.006558,,,0,
11291,622011,12TH ST @ 451 W       (OGDEN),W 12TH ST,41.244275,-111.988221,,,0,
11292,623308,12TH ST @ 309 W    (OGDEN),W 12TH ST,41.244231,-111.983928,,,0,
11293,623309,12TH ST @ 165 W     (OGDEN),W 12TH ST,41.244112,-111.979793,,,0,
11294,623310,WASHINGTON BLVD @ 1209 S,S WASHINGTON BLVD,41.243876,-111.970132,,,0,
11297,623017,WASHINGTON BLVD @ 1581 S,S WASHINGTON BLVD,41.239338,-111.970231,,,0,
11303,627071,3500 W @ 5975 S    (R0Y),S 3500 W,41.155739,-112.064552,,,0,
11327,628120,1900 W @ 4702 S,S 1900 W,41.177846,-112.025857,,,0,
11328,628121,1900 W @ 4572 S,S 1900 W,41.180377,-112.025824,,,0,
11329,628123,4400 S @ 1825 W     (ROY),W 4400 S,41.183439,-112.024071,,,0,
11330,628124,4400 S @ 1701 W      (ROY),W 4400 S,41.183454,-112.021131,,,0,
11332,628126,4400 S @ 1587 W         (ROY),W 4400 S,41.183484,-112.014261,,,0,
11333,628127,4400 S @ 1197 W    (RIVERDALE),W 4400 S,41.182697,-112.009226,,,0,
11334,628128,4400 S @ 997 W,W 4400 S,41.182448,-112.004035,,,0,
11335,628129,4400 S @ 907 W,W 4400 S,41.182316,-112.001475,,,0,
11340,623277,WALL AVE @ 3920 S    (S. OGDEN),S WALL AVE,41.193524,-111.979379,,,0,
11391,628140,1900 W @ 4443 S,S 1900 W,41.182709,-112.026071,,,0,
11397,616084,MONROE BLVD @ 551 N,N MONROE BLVD,41.269078,-111.959276,,,0,
11398,616086,MONROE BLVD @ 301 N,N MONROE BLVD,41.265382,-111.959251,,,0,
11401,616090,MONROE BLVD @ 449 S,S MONROE BLVD,41.255948,-111.955322,,,0,
11402,616092,MONROE BLVD @ 719 S,S MONROE BLVD,41.251183,-111.954369,,,0,
11403,616094,MONROE BLVD @ 823 S,S MONROE BLVD,41.248808,-111.954866,,,0,
11410,623067,12TH ST @ 250 E,E 12TH ST,41.244445,-111.973208,,,0,
11413,629198,HARRISON BLVD @ 4847 S,S HARRISON BLVD,41.175257,-111.949452,,,0,
